,pivot,s1,s2,s3,s4,r1,r2,r3,r4
1024,10380.672105973334,10364.631276588614,10354.721235398052,10338.680406013333,10322.639576628613,10396.712935358053,10406.622976548615,10422.663805933335,10438.704635318054
1025,10416.584396693333,10399.650159705094,10389.188170361573,10372.253933373333,10355.319696385093,10433.518633681573,10443.980623025094,10460.914860013334,10477.849097001574
1026,10445.512122693333,10435.075141017414,10428.627162809253,10418.190181133334,10407.753199457415,10455.949104369252,10462.397082577414,10472.834064253333,10483.271045929252
1027,10450.65730562,10443.694397350078,10439.39270532992,10432.429797059998,10425.466888790077,10457.62021388992,10461.92190591008,10468.88481418,10475.847722449922
1028,10454.403391256667,10445.664064784487,10440.264899738846,10431.525573266666,10422.786246794487,10463.142717728846,10468.541882774487,10477.281209246667,10486.020535718846
1029,10452.337714446667,10438.743145971286,10430.344407332046,10416.749838856666,10403.155270381285,10465.932282922047,10474.331021561287,10487.925590036668,10501.520158512049
1030,10457.461790120002,10448.684479993522,10443.261848606482,10434.484538480003,10425.707228353524,10466.239100246481,10471.661731633521,10480.43904176,10489.21635188648
1031,10478.660229056666,10467.273782889266,10460.239224524068,10448.852778356668,10437.466332189268,10490.046675224066,10497.081233589264,10508.467679756664,10519.854125924065
1032,10466.132375413334,10446.726226525174,10434.737087421494,10415.330938533334,10395.924789645174,10485.538524301493,10497.527663405173,10516.933812293333,10536.339961181493
1033,10444.235473726667,10435.368274866947,10429.890110126387,10421.022911266668,10412.155712406948,10453.102672586387,10458.580837326946,10467.448036186666,10476.315235046386
1034,10483.334265176667,10476.514213007447,10472.300777635886,10465.480725466667,10458.660673297447,10490.154317345887,10494.367752717448,10501.187804886667,10508.007857055887
1035,10500.516811703334,10487.671582491974,10479.735786434692,10466.890557223333,10454.045328011973,10513.362040914693,10521.297836971975,10534.143066183335,10546.988295394694
1036,10480.32550332,10465.57578770946,10456.46339796054,10441.71368235,10426.96396673946,10495.07521893054,10504.18760867946,10518.93732429,10533.68703990054
1037,10494.282402669998,10482.964493215959,10475.972276904038,10464.654367449999,10453.33645799596,10505.600312124037,10512.592528435958,10523.910437889997,10535.228347344037
1038,10457.917410466665,10434.794910528566,10420.509805854765,10397.387305916665,10374.264805978566,10481.039910404765,10495.325015078566,10518.447515016665,10541.570014954765
1039,10454.153682940001,10443.204954299401,10436.4408182806,10425.49208964,10414.5433609994,10465.102411580601,10471.866547599402,10482.815276240002,10493.764004880602
1040,10453.978970296666,10448.298394132806,10444.788928230526,10439.108352066665,10433.427775902805,10459.659546460527,10463.169012362807,10468.849588526668,10474.530164690528
1041,10475.831302659999,10464.01635418482,10456.717066645178,10444.902118169999,10433.08716969482,10487.646251135178,10494.94553867482,10506.760487149999,10518.575435625178
1042,10459.242999923334,10450.313530758474,10444.796895358193,10435.867426193334,10426.937957028475,10468.172469088193,10473.689104488474,10482.618573653333,10491.548042818193
1043,10465.307703456665,10455.447204268465,10449.355377544865,10439.494878356665,10429.634379168465,10475.168202644865,10481.260029368465,10491.120528556665,10500.981027744865
1044,10478.412844036668,10466.999038651089,10459.947577732248,10448.53377234667,10437.11996696109,10489.826649422246,10496.878110341087,10508.291915726666,10519.705721112245
1045,10500.502300646667,10494.668376622227,10491.064172251106,10485.230248226666,10479.396324202226,10506.336224671108,10509.940429042228,10515.774353066668,10521.608277091109
1046,10491.969768333334,10488.021493543174,10485.582245243495,10481.633970453335,10477.685695663175,10495.918043123494,10498.357291423174,10502.305566213334,10506.253841003494
1047,10482.89621364,10476.43033982632,10472.43571621368,10465.9698424,10459.50396858632,10489.362087453681,10493.35671106632,10499.822584880001,10506.288458693682
1048,10487.617653436666,10477.026129443466,10470.482674829867,10459.891150836667,10449.299626843467,10498.209177429866,10504.752632043464,10515.344156036665,10525.935680029865
1049,10488.19398522,10484.1965209698,10481.7268833702,10477.72941912,10473.7319548698,10492.1914494702,10494.661087069799,10498.658551319999,10502.656015570199
1050,10506.258259536666,10497.259529898325,10491.700105305006,10482.701375666666,10473.702646028325,10515.256989175006,10520.816413768325,10529.815143406666,10538.813873045006
1051,10516.74585051,10482.87659771956,10461.95213788044,10428.08288509,10394.21363229956,10550.61510330044,10571.53956313956,10605.40881593,10639.278068720441
1052,10543.867319490002,10526.013746789582,10514.983790880422,10497.130218180002,10479.276645479582,10561.720892190422,10572.750848099582,10590.604420800002,10608.457993500422
1053,10521.164296543333,10504.692941775013,10494.516921551653,10478.045566783332,10461.574212015012,10537.635651311653,10547.811671535013,10564.283026303334,10580.754381071654
1054,10514.02467003,10503.0338015369,10496.243631473099,10485.252762979999,10474.2618944869,10525.0155385231,10531.8057085869,10542.79657708,10553.7874455731
1055,10516.388119033334,10512.817683621413,10510.611864885253,10507.041429473333,10503.470994061412,10519.958554445255,10522.164373181415,10525.734808593335,10529.305244005256
1056,10525.23777187,10517.00720094724,10511.92234561276,10503.69177469,10495.46120376724,10533.468342792761,10538.553198127242,10546.783769050002,10555.014339972762
1057,10528.507066793332,10525.436364602712,10523.539281573952,10520.468579383332,10517.397877192712,10531.577768983952,10533.474852012712,10536.545554203332,10539.616256393952
1058,10512.844837583334,10502.950576753814,10496.837892052854,10486.943631223334,10477.049370393814,10522.739098412854,10528.851783113814,10538.746043943334,10548.640304772855
1059,10517.755756286666,10512.548605706987,10509.331622626345,10504.124472046666,10498.917321466986,10522.962906866345,10526.179889946987,10531.387040526666,10536.594191106346
1060,10515.737679193335,10513.458491393114,10512.050406783555,10509.771218983335,10507.492031183114,10518.016866993556,10519.424951603114,10521.704139403335,10523.983327203556
1061,10512.46615351,10507.81522121956,10504.94187038044,10500.29093809,10495.64000579956,10517.11708580044,10519.99043663956,10524.64136893,10529.292301220441
1062,10511.995533813333,10506.504554567293,10503.112221839374,10497.621242593334,10492.130263347293,10517.486513059373,10520.878845787292,10526.369825033333,10531.860804279373
1063,10497.347095596668,10487.252463653927,10481.015989469408,10470.921357526668,10460.826725583927,10507.441727539408,10513.678201723927,10523.772833666668,10533.867465609408
1064,10489.132091573332,10487.743641387631,10486.885855409033,10485.497405223332,10484.108955037631,10490.520541759033,10491.378327737631,10492.766777923332,10494.155228109033
1065,10468.027697186666,10460.227488953706,10455.408512139626,10447.608303906665,10439.808095673705,10475.827905419626,10480.646882233706,10488.447090466667,10496.247298699627
1066,10466.182700259998,10459.568211848418,10455.481773981579,10448.867285569999,10442.252797158419,10472.797188671579,10476.883626538418,10483.498114949998,10490.112603361578
1067,10475.641075776666,10466.631216839547,10461.064916553785,10452.055057616666,10443.045198679547,10484.650934713785,10490.217234999547,10499.227093936666,10508.236952873785
1068,10476.330119123333,10469.403441651053,10465.124133055613,10458.197455583333,10451.270778111053,10483.256796595613,10487.536105191053,10494.462782663333,10501.389460135613
1069,10438.218625103334,10413.321538125814,10397.940091720855,10373.043004743335,10348.145917765814,10463.115712080855,10478.497158485814,10503.394245463334,10528.291332440855
1070,10433.783735853332,10428.715967344113,10425.585094652552,10420.517326143332,10415.449557634112,10438.851504362552,10441.982377054113,10447.050145563333,10452.117914072553
1071,10401.32188203,10382.39728093608,10370.70564256392,10351.78104147,10332.85644037608,10420.246483123921,10431.938121496081,10450.862722590002,10469.787323683922
1072,10416.05367612,10400.01284408802,10390.102801261979,10374.061969229999,10358.021137198019,10432.09450815198,10442.004550978021,10458.045383010001,10474.086215041982
1073,10437.102118003333,10420.670593179353,10410.519179937313,10394.087655113333,10377.656130289353,10453.533642827313,10463.685056069353,10480.116580893333,10496.548105717313
1074,10448.939333336666,10442.690431699166,10438.829853724166,10432.580952086666,10426.332050449166,10455.188234974166,10459.048812949166,10465.297714586666,10471.546616224166
1075,10459.947326833333,10451.562594340334,10446.382497826333,10437.997765333334,10429.613032840334,10468.332059326332,10473.512155840333,10481.896888333333,10490.281620826332
1076,10477.669845440001,10461.963546852021,10452.26017913798,10436.55388055,10420.84758196202,10493.376144027981,10503.079511742022,10518.785810330002,10534.492108917982
1077,10472.630123063333,10466.640847183393,10462.94066627327,10456.951390393331,10450.962114513391,10478.619398943272,10482.319579853394,10488.308855733334,10494.298131613274
1078,10479.283369126666,10470.827740470566,10465.603844232766,10457.148215576666,10448.692586920566,10487.738997782766,10492.962894020566,10501.418522676666,10509.874151332766
1079,10481.399910183334,10474.275499426254,10469.874031000414,10462.749620243334,10455.625209486254,10488.524320940414,10492.925789366254,10500.050200123334,10507.174610880415
1080,10478.986499333334,10473.233323041894,10469.679004704774,10463.925828413334,10458.172652121893,10484.739675624774,10488.293993961894,10494.047170253334,10499.800346544775
1081,10481.710016066667,10471.996953781827,10465.996213731507,10456.283151446667,10446.570089161827,10491.423078351507,10497.423818401827,10507.136880686667,10516.849942971507
1082,10507.487135933334,10497.856924639113,10491.907370017554,10482.277158723333,10472.646947429112,10517.117347227555,10523.066901849113,10532.697113143335,10542.327324437556
1083,10508.702478533334,10501.718075302953,10497.403103673714,10490.418700443333,10483.434297212953,10515.686881763715,10520.001853392954,10526.986256623335,10533.970659853716
1084,10511.228722143334,10497.457754315334,10488.950035971335,10475.179068143334,10461.408100315333,10524.999689971335,10533.507408315334,10547.278376143335,10561.049343971335
1085,10478.680774376666,10462.519630340705,10452.535258632626,10436.374114596665,10420.212970560704,10494.841918412627,10504.826290120705,10520.987434156666,10537.148578192628
1086,10473.416012336667,10464.594021530527,10459.143786372806,10450.321795566666,10441.499804760526,10482.238003142807,10487.688238300529,10496.510229106669,10505.332219912809
1087,10473.458105753334,10466.717603151194,10462.553313585475,10455.812810983334,10449.072308381194,10480.198608355475,10484.362897921194,10491.103400523334,10497.843903125475
1088,10457.89896382,10451.509241244099,10447.5616639459,10441.17194137,10434.782218794098,10464.288686395901,10468.2362636941,10474.62598627,10481.015708845902
1089,10457.359733006668,10452.169287875267,10448.96262543807,10443.772180306669,10438.581735175268,10462.550178138068,10465.756840575266,10470.947285706667,10476.137730838067
1090,10475.395118346667,10464.687867166967,10458.072916176367,10447.365664996667,10436.658413816967,10486.102369526367,10492.717320516967,10503.424571696667,10514.131822876367
1091,10478.986582126667,10476.840131006487,10475.514051256847,10473.367600136668,10471.221149016488,10481.133033246846,10482.459112996487,10484.605564116666,10486.752015236845
1092,10463.035443843333,10452.814687086653,10446.500292860013,10436.279536103333,10426.058779346653,10473.256200600013,10479.570594826653,10489.791351583333,10500.012108340014
1093,10436.449762566668,10424.618040230827,10417.308389782509,10405.476667446668,10393.644945110827,10448.281484902509,10455.591135350827,10467.422857686668,10479.254580022509
1094,10415.689785706667,10401.030156495268,10391.973422218067,10377.313793006668,10362.654163795269,10430.349414918066,10439.406149195267,10454.065778406666,10468.725407618065
